"","file_id","depth","peak_name","ratio","amount.ug","conc_rock.ug_g","conc_tle.ug.g","conc_maltene.ug.g"
"86","TSQ275_GB_OG002 _fullscan",125.015,"C21n",NA,NA,NA,149.91673546633,NA
"87","TSQ275_GB_OG002 _fullscan",125.015,"C23n",NA,NA,NA,197.19378667895,NA
"88","TSQ275_GB_OG002 _fullscan",125.015,"C25n",NA,NA,NA,330.032206789202,NA
"89","TSQ275_GB_OG002 _fullscan",125.015,"C27n",NA,NA,NA,509.206576356863,NA
"90","TSQ275_GB_OG002 _fullscan",125.015,"C29n",NA,NA,NA,769.487405910219,NA
"91","TSQ275_GB_OG002 _fullscan",125.015,"C31n",NA,NA,NA,811.226938465583,NA
"92","TSQ275_GB_OG002 _fullscan",125.015,"C33n",NA,NA,NA,381.410536498159,NA
"93","TSQ275_GB_OG002 _fullscan",125.015,"C35n",NA,NA,NA,62.5464416161404,NA
"94","TSQ275_GB_OG002 _fullscan",125.015,"ACL_short_top",NA,NA,NA,319.286237488322,NA
"95","TSQ275_GB_OG002 _fullscan",125.015,"ACL_long_top",NA,NA,NA,2533.87789884696,NA
"96","TSQ275_GB_OG002 _fullscan",125.015,"ACL_all_top",NA,NA,NA,3380.39012980344,NA
"97","TSQ275_GB_OG002 _fullscan",125.015,"CPI",2.14370952559555,NA,NA,NA,NA
"98","TSQ275_GB_OG002 _fullscan",125.015,"ACL_short",0.951102686868483,NA,NA,NA,NA
"99","TSQ275_GB_OG002 _fullscan",125.015,"ACL_long",0.967577674934111,NA,NA,NA,NA
"100","TSQ275_GB_OG002 _fullscan",125.015,"ACL_all",0.964864459053396,NA,NA,NA,NA
"101","TSQ275_GB_OG002 _fullscan",125.015,"Pr/Ph",6.12188318645574,NA,NA,NA,NA
"102","TSQ275_GB_OG002 _fullscan",125.015,"PrPh_ng",NA,NA,NA,70.4138350891607,NA
"103","TSQ275_GB_OG002 _fullscan",125.015,"SCA/LCA",0.193327567363096,NA,NA,NA,NA
"104","TSQ275_GB_OG002 _fullscan",125.015,"LCA/LCA+SCA",5.17256805969042,NA,NA,NA,NA
"105","TSQ276_GB_ OG002_fullscan",125.015,"3-methylheneicosane STD",NA,100,9.99900009999,4.01606425702816,7.2992700729927
"106","TSQ276_GB_ OG002_fullscan",125.015,"C16",NA,310.897271821835,31.0866185203315,12.4858342097124,22.693231519842
"107","TSQ276_GB_ OG002_fullscan",125.015,"C17",NA,375.525034182331,37.5487485433788,15.0813266739894,27.4105864366665
"108","TSQ276_GB_ OG002_fullscan",125.015,"C18",NA,264.94742406298,26.4920931969783,10.6404587977101,19.3392280337941
"109","TSQ276_GB_ OG002_fullscan",125.015,"C19",NA,253.038484367165,25.301318304886,10.1621881271955,18.4699623625668
"110","TSQ276_GB_ OG002_fullscan",125.015,"C20",NA,210.160242860207,21.0139228937314,8.44017039599237,15.3401637124239
"111","TSQ276_GB_ OG002_fullscan",125.015,"C21",NA,185.34129424253,18.5322761966334,7.44342547158765,13.5285616235424
"112","TSQ276_GB_ OG002_fullscan",125.015,"C22",NA,163.59666211954,16.3580304089131,6.57014707307396,11.9413621985065
"113","TSQ276_GB_ OG002_fullscan",125.015,"C23",NA,174.731751073886,17.4714279645921,7.01733940055776,12.7541424141523
"114","TSQ276_GB_ OG002_fullscan",125.015,"C24",NA,179.927919323866,17.9909928331032,7.22602085638023,13.1334247681654
"115","TSQ276_GB_ OG002_fullscan",125.015,"C25",NA,235.747015236519,23.572344289223,9.46775161592457,17.2078113311328
"116","TSQ276_GB_ OG002_fullscan",125.015,"C26",NA,249.085412173061,24.9060506122449,10.0034302077536,18.1814169469388
